candidate_id	source_kind	relative_path	member_name	container_size_bytes	container_sha256	payload_sha256	sequence_sha256	species	material_key
f6398ce580d52503	file	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3.GWXB/genome/cerca.ISC453364.gnm3.GWXB.genome_main.fna.gz		82876168	b6b0c899bf98d4f2b74b6e29047ddb45c8e80c8d3cf9d28f13c3703dc0194d4c	b6b0c899bf98d4f2b74b6e29047ddb45c8e80c8d3cf9d28f13c3703dc0194d4c	0c3ecef564a8fde13112a9410914a4ee8216aed28f7436fe3fdfb362b18b1449	Cercis canadensis	isc453364
59c41dffc41a6f25	file	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3.GWXB/genome/cerca.ISC453364.gnm3.GWXB.genome_softmasked.fna.gz		94893759	b82b052e6b047a42f1ae126668412e39976622c8d618628749d1c0b303bd21c0	b82b052e6b047a42f1ae126668412e39976622c8d618628749d1c0b303bd21c0	235dd2f6f6a05d2a027fae3ed11e4e91d27878779e5c47e0c15af36b92efd625	Cercis canadensis	isc453364
cd293da5f52f8dca	file	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3_hap2.2S7P/genome/cerca.ISC453364.gnm3_hap2.2S7P.genome_main.fna.gz		77629637	369f1efe5f6182c2e035f6c7a51af6aecc926e081a85683518e64f8fe31f9838	369f1efe5f6182c2e035f6c7a51af6aecc926e081a85683518e64f8fe31f9838	ad382abf3c2f3260adfd14f34ef55dea3f7b3c42ee08b5b03edc8ef02cd607bb	Cercis canadensis	isc453364
8d0c2b4f173cd9e7	file	legume_family/legumeinfo/Cercis/chinensis/GXIB.gnm1.5DZH/genome/cerch.GXIB.gnm1.5DZH.genome_main.fna.gz		81837736	fc8c7f6081b7627b9f826d4baccb1cb1ef6e0b7cba172c3d84d445bbd7e2879f	fc8c7f6081b7627b9f826d4baccb1cb1ef6e0b7cba172c3d84d445bbd7e2879f	1678c6002a6b1027ba94673807b496b14933ee3b0c5eec0e625bf90b63b4e0fa	Cercis chinensis	gxib
109ae664faca4799	file	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.8Q19/genome/chafa.ISC494698.gnm1.8Q19.genome_main.fna.gz		141893057	32ce44c6d96b68cbcc0d92732c14ba1c8d73d661fae74c332fbfc5ba090d2d19	32ce44c6d96b68cbcc0d92732c14ba1c8d73d661fae74c332fbfc5ba090d2d19	2b071d9294ba2c68fb93246f49f913c3f7b4784138858e6759354dc99e86e0fc	Chamaecrista fasciculata	isc494698
84f1e992467917d4	file	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.8Q19/genome/chafa.ISC494698.gnm1.8Q19.genome_softmasked.fna.gz		154842381	422a08bdfec25b4c3f6a63f1c70b079669c962fab76020356b71d2bba6c91f82	422a08bdfec25b4c3f6a63f1c70b079669c962fab76020356b71d2bba6c91f82	0b7aeafe15df428e69dec2312bd85175c930bf606890721613dbe28e0701d91b	Chamaecrista fasciculata	isc494698
0d369ef4d174838f	file	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1_hap2.G6BY/genome/chafa.ISC494698.gnm1_hap2.G6BY.genome_main.fna.gz		138457718	73ccd463f5f4a3715b74a45e8915b6bdb470d711f7325034b856e8d6e50a0d99	73ccd463f5f4a3715b74a45e8915b6bdb470d711f7325034b856e8d6e50a0d99	6504f8882c474cb5f9118aa0039b4a06a3dc4101b1d288325cf130758c618b8c	Chamaecrista fasciculata	isc494698
338b426684d64480	file	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1_hap2.G6BY/genome/chafa.ISC494698.gnm1_hap2.G6BY.genome_softmasked.fna.gz		151196242	c87d6e06126bbec3478b336684f3d02491bfae451cf80c575df8bb36e9d79d75	c87d6e06126bbec3478b336684f3d02491bfae451cf80c575df8bb36e9d79d75	f5c075246a59e55f5220561af5d445eaeea12f801ed259caa69b40a87a9cfc7b	Chamaecrista fasciculata	isc494698
ea6c85edd6dd0d10	file	legume_family/legumeinfo/Chamaecrista/fasciculata/MN87.gnm1.JXFN/genome/chafa.MN87.gnm1.JXFN.genome_main.fna.gz		116025762	1440907e8ab95d990695d02d6c7b17a53fce3b40e2aed3e72a98e73e433fbae3	1440907e8ab95d990695d02d6c7b17a53fce3b40e2aed3e72a98e73e433fbae3	17b93f62cc332a5e58944f4aeccfe4b062958a6a2e22aba848b4411a2f4aeab3	Chamaecrista fasciculata	mn87
2179c531b0a9a43e	file	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.GkHc/genome/cicar.CDCFrontier.gnm1.GkHc.genome_main.fna.gz		135646393	1f88bef3240522fc8bbfc9bf24820bcfc5a1e14b8377c8015cf10e7f342bc74e	1f88bef3240522fc8bbfc9bf24820bcfc5a1e14b8377c8015cf10e7f342bc74e	4ca9dba8c61871573838f49f8b988dcf075f238a52293cc08bcf9bc61e14a665	Cicer arietinum	cdcfrontier
c3cea47e840df975	file	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm2.S2FF/genome/cicar.CDCFrontier.gnm2.S2FF.genome_main.fna.gz		150150814	2a134e9b2a052b82fc4d60e01d9b1a076c8b6e74e84220747ab42541d9d6a740	2a134e9b2a052b82fc4d60e01d9b1a076c8b6e74e84220747ab42541d9d6a740	d697e2011df3803e9222f69d81f4e3168837d8b509c76a7785ecfecd87f29fef	Cicer arietinum	cdcfrontier
bb15a599a0eb78f9	file	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm3.QT0P/genome/cicar.CDCFrontier.gnm3.QT0P.genome_main.fna.gz		160317931	aa3a3f294c36dda737fb1ba2b8351594554fda42f328c3fedb4144317b989b62	aa3a3f294c36dda737fb1ba2b8351594554fda42f328c3fedb4144317b989b62	28ae5053a81a6ca205d2a049fddbb3bd3d09e7bc293feeca4458c5a26d88c341	Cicer arietinum	cdcfrontier
65686f241f0eecc0	file	legume_family/legumeinfo/Cicer/arietinum/ICC4958.gnm2.bg5m/genome/cicar.ICC4958.gnm2.bg5m.genome_main.fna.gz		140454150	9e0ce8190202eee635e05d64a2b95f9eb8c0e6f56f2638050b5f7766289c2b67	9e0ce8190202eee635e05d64a2b95f9eb8c0e6f56f2638050b5f7766289c2b67	ad1bd97498d827f074939c8a0a310f9bb06e6e064e912d0908b55ef713a2b558	Cicer arietinum	icc4958
825e7fa74db16e84	file	legume_family/legumeinfo/Cicer/echinospermum/S2Drd065.gnm1.R888/genome/cicec.S2Drd065.gnm1.R888.genome_main.fna.gz		170284383	fbf4ee9a1d3564138321c0ccd0b0d46f2a6e0ee146c4f228b01af2cc67e2bcfe	fbf4ee9a1d3564138321c0ccd0b0d46f2a6e0ee146c4f228b01af2cc67e2bcfe	5e0654957a230db4c675df98223aff087e4066bc09ee82b6c98b9687af190d80	Cicer echinospermum	s2drd065
113fadf96eebfab1	file	legume_family/legumeinfo/Cicer/reticulatum/Besev079.gnm1.2FZC/genome/cicre.Besev079.gnm1.2FZC.genome_main.fna.gz		165026950	cb12d98f360006e8be49d6b14c8b86156197b8b3cbccc02d1827f5e046c5f99a	cb12d98f360006e8be49d6b14c8b86156197b8b3cbccc02d1827f5e046c5f99a	75470e78442fe174f26a29325f7f7733236367dfceae75b5bcfa0463a59a6f43	Cicer reticulatum	besev079
e5acbb4602276cd4	file	legume_family/legumeinfo/Faidherbia/albida/WAFC.gnm1.ZT1R/genome/faial.WAFC.gnm1.ZT1R.genome_main.fna.gz		184784738	1fe6c7bed6159e7dc6b373a9f0abc74b2997501c4eea890352d8e8c1e2f8e8ed	1fe6c7bed6159e7dc6b373a9f0abc74b2997501c4eea890352d8e8c1e2f8e8ed	a01abf9f8e7fd98f00172f2b0626a9b0f70e718d7d4fddef7bd4784057d14f8a	Faidherbia albida	wafc
9c8d9d886271b484	file	legume_family/legumeinfo/Glycine/D3-tomentella/G1403.gnm1.CL6K/genome/glyd3.G1403.gnm1.CL6K.genome_main.fna.gz		297051368	dd6a6fbed2c97d3fc08fa1f997887becb0f569f9bf89a1a9ea334cf4f75070ed	dd6a6fbed2c97d3fc08fa1f997887becb0f569f9bf89a1a9ea334cf4f75070ed	d12acf7d5dab385251fe59161021e39ed4f8ae1a9243e1b1ef56a05ad212872c	Glycine D3-tomentella	g1403
8317f2f6bae2e9d2	file	legume_family/legumeinfo/Glycine/cyrtoloba/G1267.gnm1.YWW6/genome/glycy.G1267.gnm1.YWW6.genome_main.fna.gz		379399340	d173bc5ac0ada2f855022123cfdb5ec4d908f825dbd0aa587477ce3baf1edca9	d173bc5ac0ada2f855022123cfdb5ec4d908f825dbd0aa587477ce3baf1edca9	e2d4e6b45766edb37f67de3651dc66fef913bb4dd5bf863adbb27a9e2740bfc1	Glycine cyrtoloba	g1267
7dda2de8855030a8	file	legume_family/legumeinfo/Glycine/dolichocarpa/G1134.gnm1.PP7B/genome/glydo.G1134.gnm1.PP7B.genome_main.fna.gz		580663077	ad94f456bdd6673e9c3f92a67201af810ab6db18fd493fb7510c7056774ef81a	ad94f456bdd6673e9c3f92a67201af810ab6db18fd493fb7510c7056774ef81a	94ed453660c5b7e1b72f123c7d0c248ff2c517ed647b040b2eed311ca781fca8	Glycine dolichocarpa	g1134
5e1a6f42336f1a1f	file	legume_family/legumeinfo/Glycine/falcata/G1718.gnm1.B1PY/genome/glyfa.G1718.gnm1.B1PY.genome_main.fna.gz		397472750	76e01f45a7efa4f8984b26160ca3fa28e5ffc3ca2bfb2d4801de1db2a189883d	76e01f45a7efa4f8984b26160ca3fa28e5ffc3ca2bfb2d4801de1db2a189883d	78ec95158215d3e4adce95a542150778cee6beb839816e0da693dc263275c98a	Glycine falcata	g1718
96468b4838f74d0d	file	legume_family/legumeinfo/Glycine/max/Enrei.gnm3.MF2C/genome/glyma.Enrei.gnm3.MF2C.genome_main.fna.gz		291059052	5946f95d20a52be5057e0ac8e68b46755afb1a972c7a8431ccdd9b9fd4a7ca85	5946f95d20a52be5057e0ac8e68b46755afb1a972c7a8431ccdd9b9fd4a7ca85	24f048eb744121aacb7a092a3b3aaf0dfb77d88728fadd2257f7a79d8b0ac4a7	Glycine max	enrei
4c64ec3551a311a5	file	legume_family/legumeinfo/Glycine/max/FiskebyIII.gnm1.F177/genome/glyma.FiskebyIII.gnm1.F177.genome_softmasked.fna.gz		305913422	d6d4e5941ad093930f144756c15c715e4e67596d17bb2276d1362086596f2de9	d6d4e5941ad093930f144756c15c715e4e67596d17bb2276d1362086596f2de9	dac7fc3b101937248b93a0811c90ff48a27bdac4d68b44af45031c675d8fbabf	Glycine max	fiskebyiii
539814fd4ada940f	file	legume_family/legumeinfo/Glycine/max/Fukuyutaka.gnm3.424H/genome/glyma.Fukuyutaka.gnm3.424H.genome_main.fna.gz		295844415	5e8d1c05cf71770d400ab4139320575a196e8436d9f4bfb9ecd2346f5b20de1b	5e8d1c05cf71770d400ab4139320575a196e8436d9f4bfb9ecd2346f5b20de1b	fe0bdd24f3de7fd69b84eaef028c773701321e13493e49c31e40a3bef3087bea	Glycine max	fukuyutaka
3b922ebbef5d2263	file	legume_family/legumeinfo/Glycine/max/Harosoy.gnm3.TKJB/genome/glyma.Harosoy.gnm3.TKJB.genome_main.fna.gz		297322912	5b9304a9ee874eda16d81e70f4c636544afa8f73c9b91366b37382caf347ef26	5b9304a9ee874eda16d81e70f4c636544afa8f73c9b91366b37382caf347ef26	2ff6004b557090ff5d54098359bf5386b0eda5395f8b702aa13717e8a4b09022	Glycine max	harosoy
9fabec0202ef64df	file	legume_family/legumeinfo/Glycine/max/Himeshirazu.gnm3.61YZ/genome/glyma.Himeshirazu.gnm3.61YZ.genome_main.fna.gz		294878428	2950d77a9199db3f13010a2b46f7577a1b4fbe086886f84895dcd1a0e0fab70e	2950d77a9199db3f13010a2b46f7577a1b4fbe086886f84895dcd1a0e0fab70e	4106fe64f952ac1c1eba93a7748b90747a3f2daf7938f89237f652a28b37aa76	Glycine max	himeshirazu
e8cbc86c9a41df2f	file	legume_family/legumeinfo/Glycine/max/Huaxia3_IGA1007.gnm1.RGGN/genome/glyma.Huaxia3_IGA1007.gnm1.RGGN.genome_main.fna.gz		293941997	ef4717fdfe723e85d3c70ab2510898e83b6aeaab146f22fa386f66ea0d164312	ef4717fdfe723e85d3c70ab2510898e83b6aeaab146f22fa386f66ea0d164312	2a9bf1195e0e5b0bfb756ca7f7376eb5ead58aea79da365171367dde5ac70623	Glycine max	huaxia3iga1007
82ce90eea621c1cb	file	legume_family/legumeinfo/Glycine/max/Hwangkeum.gnm1.4S83/genome/glyma.Hwangkeum.gnm1.4S83.genome_main.fna.gz		294565376	4765bd4a7e1bdb3ad08a38e94f1e76bb3aa5f56ac05569e4a6840543081c3ff9	4765bd4a7e1bdb3ad08a38e94f1e76bb3aa5f56ac05569e4a6840543081c3ff9	d7586c826418f38dc4bbcaae788f0efc43bce2eec04188738b5bb7c731ce3dd6	Glycine max	hwangkeum
3ac8f18302bca5ce	file	legume_family/legumeinfo/Glycine/max/Jack.gnm3.05MK/genome/glyma.Jack.gnm3.05MK.genome_main.fna.gz		296635968	28b8ce171b6e10d819e11cdea1f3b009b3131811a0eb2c0fcba562d677eb262c	28b8ce171b6e10d819e11cdea1f3b009b3131811a0eb2c0fcba562d677eb262c	ca161f7901e4c0a71fec79ee6ab8a3c89fc63b68056f8e0d3f8227002d6f294b	Glycine max	jack
6935c73bd3792804	file	legume_family/legumeinfo/Glycine/max/Kosuzu.gnm3.9GPW/genome/glyma.Kosuzu.gnm3.9GPW.genome_main.fna.gz		293939038	261d2b5b9e9dd5a75ffaf89ee5e0c6b67588a0926362e4680e3b1a1041ed32ed	261d2b5b9e9dd5a75ffaf89ee5e0c6b67588a0926362e4680e3b1a1041ed32ed	09e4c646673ff9f85e6248d5827b35fe56c5f0a6cfb4b2cea8325b7c8ee9c8e8	Glycine max	kosuzu
583ba5d1deb2b917	file	legume_family/legumeinfo/Glycine/max/Lee.gnm1.BXNC/genome/glyma.Lee.gnm1.BXNC.genome_softmasked.fna.gz		117547370	ad64736edd75b8792ef8e8eb6fbd354b53b740d8b474d1ae264cb0710985b123	ad64736edd75b8792ef8e8eb6fbd354b53b740d8b474d1ae264cb0710985b123	fdceeef9f272802d217142cf331f899a08b559dcf2b2375167f2aa101639f610	Glycine max	lee
24b40cf02b3d8889	file	legume_family/legumeinfo/Glycine/max/Miyagishirome.gnm3.5Z0W/genome/glyma.Miyagishirome.gnm3.5Z0W.genome_main.fna.gz		295572766	57f4853d6ef87efd4670cc46d75f894b143e5d131b117f9b488bdee9a1717034	57f4853d6ef87efd4670cc46d75f894b143e5d131b117f9b488bdee9a1717034	19e6be6701341f7f3dba0d361b3a2ed92c06e6eb608108681c1fbb09d23e981a	Glycine max	miyagishirome
01bd34ba2a35deea	file	legume_family/legumeinfo/Glycine/max/Ooyachi2.gnm3.3469/genome/glyma.Ooyachi2.gnm3.3469.genome_main.fna.gz		292532391	923e257b3e0014f2331f6fb17e6ef1243de16c1f165089d626ef3dc58fec4689	923e257b3e0014f2331f6fb17e6ef1243de16c1f165089d626ef3dc58fec4689	886a61ba409ee4b7d1cd66955aadacc9f5b0e8bdcc6c9be9a6b3a0406d0b024c	Glycine max	ooyachi2
9db5866248855507	file	legume_family/legumeinfo/Glycine/max/Peking.gnm3.KKCD/genome/glyma.Peking.gnm3.KKCD.genome_main.fna.gz		298680050	aeaf432c0d020579744a0149d7d56c86cf1f4c876d0a968b0ffb19f757f7a1b9	aeaf432c0d020579744a0149d7d56c86cf1f4c876d0a968b0ffb19f757f7a1b9	aaa23e7bb6ea1f7b591d974e003aa0efe4d603400cce3ad6501b4ccca3cda669	Glycine max	peking
6b1673473c52ff69	file	legume_family/legumeinfo/Glycine/max/Tanba.gnm3.4HTT/genome/glyma.Tanba.gnm3.4HTT.genome_main.fna.gz		291910129	70f6b5f02a1063db909c1a97c3d5000c1b98b3479bdf70e93f0e3f8d0c365b5a	70f6b5f02a1063db909c1a97c3d5000c1b98b3479bdf70e93f0e3f8d0c365b5a	2983cb90257b043ad2c2e806c856a26c5759b483f8b59f57495d1fe4c9b6f885	Glycine max	tanba
8f9a4aa16c3e8be0	file	legume_family/legumeinfo/Glycine/max/UA4805.gnm3.THQ0/genome/glyma.UA4805.gnm3.THQ0.genome_main.fna.gz		294856430	0f92d325464a4470c7035f5585f54c7aae6ccb5cd98f227ee8c3807f82989142	0f92d325464a4470c7035f5585f54c7aae6ccb5cd98f227ee8c3807f82989142	c2e73e9b7ebe14bb8b407c7ea2975ac572c6e3da22189d9f69eb9761c55471c4	Glycine max	ua4805
3eb46282b0082eb1	file	legume_family/legumeinfo/Glycine/max/Wm82.gnm1.FCtY/genome/glyma.Wm82.gnm1.FCtY.genome_softmasked.fna.gz		290103791	e3ac5815acc7b2899b625315f4a1fdfedd06e1a0403385e86882f159ea8755f5	e3ac5815acc7b2899b625315f4a1fdfedd06e1a0403385e86882f159ea8755f5	968cb644f6fc7eeb437297935522c5f2ad277ea8d7903c52be270cc1eb858aee	Glycine max	wm82
d7eddf647e7d36bd	file	legume_family/legumeinfo/Glycine/max/Wm82.gnm2.DTC4/genome/glyma.Wm82.gnm2.DTC4.genome_softmasked.fna.gz		133070180	833865c7d7f03c54070be3abbaec8549f6aaa86f335a8a1bde8da4379281f8f2	833865c7d7f03c54070be3abbaec8549f6aaa86f335a8a1bde8da4379281f8f2	bb4cdf64715c4b0b58402493e6db48afff862584d7c652f54730f6d5a8a38446	Glycine max	wm82
c54fb54176965d99	file	legume_family/legumeinfo/Glycine/max/Wm82.gnm4.4PTR/genome/glyma.Wm82.gnm4.4PTR.genome_softmasked.fna.gz		299115250	b75646b6d619550ec9eae27eefdf3021a71713055a5d040f6179c17c094eda52	b75646b6d619550ec9eae27eefdf3021a71713055a5d040f6179c17c094eda52	301b9eda81c96af96ca7d07d30a14e72bacf4941f7ec690f63d73af8cf3eb5b3	Glycine max	wm82
68f812ed7a08d2f9	file	legume_family/legumeinfo/Glycine/stenophita/G1974.gnm1.7MZB/genome/glyst.G1974.gnm1.7MZB.genome_main.fna.gz		279887836	6c82aa67ae5237ff76b7d4c0cffa1c949bffd0bad9864a6f69631fa34f9bcd45	6c82aa67ae5237ff76b7d4c0cffa1c949bffd0bad9864a6f69631fa34f9bcd45	2a2010f35381105a371e98381be20642ee495a9cb8fc2c79d9d7f3d84ae3b638	Glycine stenophita	g1974
4c1c1d74d7e6a870	file	legume_family/legumeinfo/Glycine/syndetika/G1300.gnm1.C11H/genome/glysy.G1300.gnm1.C11H.genome_main.fna.gz		280956985	d5e87c51a472c0d6dda3bfa0877087841a1abe16ab0334a1e9206315774245f3	d5e87c51a472c0d6dda3bfa0877087841a1abe16ab0334a1e9206315774245f3	bfe04f67a128ed4116ebbc10c967a1c4669c137432f9d0753612d02d16c26082	Glycine syndetika	g1300
dcc9a52283bb1114	file	legume_family/legumeinfo/Lablab/purpureus/Highworth.gnm1.8K16/genome/labpu.Highworth.gnm1.8K16.genome_main.fna.gz		117672248	17b1a487ed0c496f480989d7fb11e9007c26ab5db17de8b80288bb383da20d68	17b1a487ed0c496f480989d7fb11e9007c26ab5db17de8b80288bb383da20d68	68c846209bdbcb460f8beb1901c5ed022aa24f5956e8fdb918616c0ca35ca740	Lablab purpureus	highworth
9ae82c2a17244c72	file	legume_family/legumeinfo/Lens/culinaris/CDC_Redberry.gnm2.7C5P/genome/lencu.CDC_Redberry.gnm2.7C5P.genome_main.fna.gz		1083310416	4a46c0b96c1cb4c9e60445d35f8af68272c89ca3725f36decce9d72b95c5b1b8	4a46c0b96c1cb4c9e60445d35f8af68272c89ca3725f36decce9d72b95c5b1b8	8d85a617ac76ca2c44e86c05bd0a0c5496b4f8a39de1728a291bfebe5202f807	Lens culinaris	cdcredberry
fd31734f0f163667	file	legume_family/legumeinfo/Lens/ervoides/IG_72815.gnm1.ZDWF/genome/lener.IG_72815.gnm1.ZDWF.genome_main.fna.gz		812267703	57c445bd7a954edb63d37a049eca76949f295d72896705a9bd22fff80a9ec5a6	57c445bd7a954edb63d37a049eca76949f295d72896705a9bd22fff80a9ec5a6	add9f4f6bc773c8dab1dc8511d1d6f6356d307cdef67c7e355bcdd33f73e3fe3	Lens ervoides	ig72815
11b5b397b75578bb	file	legume_family/legumeinfo/Lotus/japonicus/MG20.gnm3.QPGB/genome/lotja.MG20.gnm3.QPGB.genome_main.fna.gz		116069708	5737f3e0ed0b6f93df289cdd0a260f157ffceb12b9c11aa5e557a2bf33afdd50	5737f3e0ed0b6f93df289cdd0a260f157ffceb12b9c11aa5e557a2bf33afdd50	c5f2f3e8a276d679079ff615cf35319b4c6f5517793aff22351be135f8f0b3f8	Lotus japonicus	mg20
0b4f69cb2f7e7490	file	legume_family/legumeinfo/Lupinus/albus/Amiga.gnm1.F4NR/genome/lupal.Amiga.gnm1.F4NR.genome_main.fna.gz		115713918	6bf03085c47a5f9f8b7591f9fe6467bb4dff8ebb1e1cbf0265a7904021412fb3	6bf03085c47a5f9f8b7591f9fe6467bb4dff8ebb1e1cbf0265a7904021412fb3	a734634bbf880c6b261589caee580015f15d7b0b9ec1a64d2d25a8df35c32d85	Lupinus albus	amiga
c43ce9a9af962914	file	legume_family/legumeinfo/Lupinus/angustifolius/Tanjil.gnm1.Qq0N/genome/lupan.Tanjil.gnm1.Qq0N.genome_main.fna.gz		155751005	fa75bb3e8dc8775dcb882bdd61b2272b2500fba30a0e44ac01d5170663533721	fa75bb3e8dc8775dcb882bdd61b2272b2500fba30a0e44ac01d5170663533721	07e9bbb0c04b144039656478332a912a61a416eaa9960b07388e554667ff907c	Lupinus angustifolius	tanjil
48a76a86f474a4e8	file	legume_family/legumeinfo/Medicago/polymorpha/Huaiyang_Jinhuacai.gnm1.ZH4B/genome/medpo.Huaiyang_Jinhuacai.gnm1.ZH4B.genome_main.fna.gz		132614539	6ec63cd4746143c10c5e69c393847e4a7344f15035b34bf14b4771e5da440d5b	6ec63cd4746143c10c5e69c393847e4a7344f15035b34bf14b4771e5da440d5b	550ed362f442ee00c2e4b009c9a84315ab0ebc37b4561a66062523fb96aad8b5	Medicago polymorpha	huaiyangjinhuacai
9a90df53307f3e1a	file	legume_family/legumeinfo/Medicago/ruthenica/Xinghe.gnm1.KKFS/genome/medru.Xinghe.gnm1.KKFS.genome_main.fna.gz		263616204	942b14b8975fc042987d589d1a72b7ebf4cf7193eb6368194919ddb7d351ea1b	942b14b8975fc042987d589d1a72b7ebf4cf7193eb6368194919ddb7d351ea1b	90457e73bf55a6561464cc9be83c9892899e981c346479d13172136e68252103	Medicago ruthenica	xinghe
36b18a63110412aa	file	legume_family/legumeinfo/Medicago/sativa/CADL_HM342.gnm1.rVNY/genome/medsa.CADL_HM342.gnm1.rVNY.genome_main.fna.gz		316349219	f1f92dde99f2aab1fbee9cad3f6a3e1b9167f529934371441c09eaff50a2a8a7	f1f92dde99f2aab1fbee9cad3f6a3e1b9167f529934371441c09eaff50a2a8a7	6f0090682f2eb361b74160b51bc77e78044e1ffba4ed95c555c36255e68126e2	Medicago sativa	cadlhm342
56309753cfc15648	file	legume_family/legumeinfo/Medicago/sativa/PI464715.gnm1.8GK6/genome/medsa.PI464715.gnm1.8GK6.genome_main.fna.gz		230322824	bc3d38f43b6e1c487b1e0b1c5b8f32fe15835a9a232c1c6e16f0495481ebed70	bc3d38f43b6e1c487b1e0b1c5b8f32fe15835a9a232c1c6e16f0495481ebed70	4440b342072cf3d8a1ec2edeafc5c782e384e4c1e0e734c2aef7c0a41f6ae15b	Medicago sativa	pi464715
d1fa5f37c3042098	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm0_9.2VSM/genome/medsa.RegenSY27x.gnm0_9.2VSM.genome_main.fna.gz		712838180	fdde5221d58a6406ec87f744e16e53028d5e7d089261d3949c16b483e82b4bbe	fdde5221d58a6406ec87f744e16e53028d5e7d089261d3949c16b483e82b4bbe	c6a591a6f8f775511c684fdaac007a46923921e2c4f1eb56adc9b8320857a143	Medicago sativa	regensy27x
2190c3d385555d34	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1.2W3Y/genome/medsa.RegenSY27x.gnm1.2W3Y.genome_main.fna.gz		196071964	4fc37b6318231a90c016a04d99a3e5eab90f366ec7a51b1e08ffcb2950e4fc11	4fc37b6318231a90c016a04d99a3e5eab90f366ec7a51b1e08ffcb2950e4fc11	ba0b403036267ac36a63a85177e6e4768d63ba213bc0203b24648a4d626c21d8	Medicago sativa	regensy27x
19a3704fc5744b8a	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap2.NYFT/genome/medsa.RegenSY27x.gnm1_hap2.NYFT.genome_main.fna.gz		195103524	71b50a5f3384e9548f9206689d8b2db829d6a24e8eeea310ccda7a9e1f355a03	71b50a5f3384e9548f9206689d8b2db829d6a24e8eeea310ccda7a9e1f355a03	f017e18337f5abd83f4aea7649554845409afe20d5807bb3f3c45d17dd8f6b1c	Medicago sativa	regensy27x
1a700e8353f7effb	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap3.VMY5/genome/medsa.RegenSY27x.gnm1_hap3.VMY5.genome_main.fna.gz		194289143	69ae966eb8ca57ef90738df86124ac71c4448c457f6e73653e9a5d8b50890004	69ae966eb8ca57ef90738df86124ac71c4448c457f6e73653e9a5d8b50890004	a2c801110c4a4b10dc73437fd68fa0d0d8afd53f370a10453d14e8f81dd8f27c	Medicago sativa	regensy27x
6b3f74e558280caa	file	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1_hap4.TT6N/genome/medsa.RegenSY27x.gnm1_hap4.TT6N.genome_main.fna.gz		219198431	2083a232972cc98a7e8d26709125fd0f643b4768068e3e74f5e0cc81fc228db0	2083a232972cc98a7e8d26709125fd0f643b4768068e3e74f5e0cc81fc228db0	2748fc1d56ce96a4fd263ca7eb6785d9b5c19bad92ef30ce1f4e36ebd0d0fbad	Medicago sativa	regensy27x
a1783bbd0690e1b3	file	legume_family/legumeinfo/Medicago/sativa/XinJiangDaYe.gnm1.12MR/genome/medsa.XinJiangDaYe.gnm1.12MR.genome_main.fna.gz		837689252	63a9ff7e0f5e024781d5e60d0e9cfe610f61ed67c0caa978436f9d7e36926ed9	63a9ff7e0f5e024781d5e60d0e9cfe610f61ed67c0caa978436f9d7e36926ed9	b88e6de3d86f8718e0e84e25474128fbe830c320288293c59a458477f5d1df67	Medicago sativa	xinjiangdaye
897ce508817930ed	file	legume_family/legumeinfo/Medicago/sativa/Zhongmu_No_1.gnm1.TRQW/genome/medsa.Zhongmu_No_1.gnm1.TRQW.genome_main.fna.gz		237814609	33c7312e5cebe50b7724df8378d83541dae0d7a4a90bf6ee1937fe3f1b34e20a	33c7312e5cebe50b7724df8378d83541dae0d7a4a90bf6ee1937fe3f1b34e20a	9c80dbf2f2226aa0857405dd0a4ee6688efa3dbc2adf78fdf883769dcb3500a9	Medicago sativa	zhongmuno1
abec76950f46db19	file	legume_family/legumeinfo/Medicago/truncatula/A17.gnm5.MVZ2/genome/medtr.A17.gnm5.MVZ2.genome_main.fna.gz		130335455	c0449cf7f26922107fa3b8a5be5c1af71f99fafc1caf6d1b1bb8d9a0c160a50b	c0449cf7f26922107fa3b8a5be5c1af71f99fafc1caf6d1b1bb8d9a0c160a50b	ee37b41855a01e49d5de45c94e2a4b99c8daf9a016ce5e363a9358919e828dd0	Medicago truncatula	a17
