archive_candidate_id	archive_relative_path	member_name	member_type	uncompressed_bytes	compressed_bytes	crc32_hex	encrypted	safe_path	crc_verified	error_type	status
da2ced9af8be426c	soyod/Xu_Dou_1/genome/Xu_Dou_1.genome.zip	Xu_Dou_1.genome.fasta	fasta	1003797389	242126077	dab4c39e	false	true	true		PASS
bb97a52639be70c5	soyod/Xu_Dou_1/gff/Xu_Dou_1.annotation.zip	Xu_Dou_1.annotation.gff	annotation	108731446	9566222	3f837960	false	true	true		PASS
d1030362d22013d3	soyod/Xu_Dou_1/mrna/Xu_Dou_1.mRNA.zip	Xu_Dou_1.mRNA.fasta	fasta	131888071	26772801	1ea9c311	false	true	true		PASS
73ce4fd1fe05e0f4	soyod/Xu_Dou_1/ncrna/Xu_Dou_1.ncRNA.gff3.zip	Xu_Dou_1.ncRNA.gff3	annotation	864053	83890	11469ac7	false	true	true		PASS
696c608322e3de20	soyod/Xu_Dou_1/protein/Xu_Dou_1.protein.zip	Xu_Dou_1.protein.fasta	fasta	31651382	11260981	051cb149	false	true	true		PASS
2f7c932dc6c56a04	soyod/Yesheng71_T2T/genome/Yesheng71.genome.zip	Yesheng71_T2T_genome.fasta	fasta	1035349442	258803480	ab95e4dd	false	true	true		PASS
a7f24165777efd2d	soyod/Yesheng71_T2T/gff/Yesheng71.annotation.zip	Yesheng71_T2T.annotation.gff	annotation	184457330	13982718	00b22c4f	false	true	true		PASS
e5d369c4e0e85ceb	soyod/Yesheng71_T2T/mrna/Yesheng71.mRNA.zip	Yesheng71.mRNA.fasta	fasta	345631906	69066224	517d1402	false	true	true		PASS
ec13c2849605cb3f	soyod/Yesheng71_T2T/protein/Yesheng71.protein.zip	Yesheng71_T2T.protein.fasta	fasta	31772338	11701422	1813a136	false	true	true		PASS
25dc214c0f23f7bd	soyod/Yu_Dou_22/cds/Yu_Dou_22.CDS.zip	Yu_Dou_22.CDS.fasta	fasta	101179238	19592133	40ccacd2	false	true	true		PASS
ed52609950d78e84	soyod/Yu_Dou_22/genome/Yu_Dou_22.genome.zip	Yu_Dou_22.genome.fasta	fasta	1007879872	241214146	c8a02954	false	true	true		PASS
2f720dcb48168de8	soyod/Yu_Dou_22/gff/Yu_Dou_22.annotation.zip	Yu_Dou_22.annotation.gff	annotation	115233490	10036906	51f56c0c	false	true	true		PASS
92c6cd7c58297310	soyod/Yu_Dou_22/mrna/Yu_Dou_22.mRNA.zip	Yu_Dou_22.mRNA.fasta	fasta	141452161	27948433	969c32d2	false	true	true		PASS
2f1c513e2d165b1e	soyod/Yu_Dou_22/ncrna/Yu_Dou_22.ncRNA.gff3.zip	Yu_Dou_22.ncRNA.gff3	annotation	868713	84505	bc827854	false	true	true		PASS
1bf756cbc0c35bea	soyod/Yu_Dou_22/protein/Yu_Dou_22.protein.zip	Yu_Dou_22.protein.fasta	fasta	34781765	11915786	46ce92e8	false	true	true		PASS
03d68bd491f990ac	soyod/Yundou1_T2T/genome/Yundou1.genome.zip	Yundou1_T2T_genome.fasta	fasta	1025324054	257369738	41075428	false	true	true		PASS
6b47936353e8ba4e	soyod/Yundou1_T2T/gff/Yundou1.annotation.zip	Yundou1_T2T.annotation.gff	annotation	181309054	13785705	2e57873d	false	true	true		PASS
1fd4a21fe5ab1026	soyod/Yundou1_T2T/mrna/Yundou1.mRNA.zip	Yundou1_T2T.mRNA.fasta	fasta	343042531	68729855	2abc0c2d	false	true	true		PASS
98bff72976d0461c	soyod/ZH13_T2T-2/genome/ZH13_T2T-2.genome.zip	ZH13_T2T-2.genome.fasta	fasta	1031942087	263107732	5e395f19	false	true	true		PASS
f78ac47d0fd0f890	soyod/Zhong_Huang_13.v1/cds/Zhong_Huang_13.v1.CDS.zip	Zhong_Huang_13.v1.CDS.fasta	fasta	94511803	23027228	20d20629	false	true	true		PASS
a5c88c114ea545e6	soyod/Zhong_Huang_13.v1/genome/Zhong_Huang_13.v1.genome.zip	Zhong_Huang_13.v1.genome.fasta	fasta	1030527402	260202521	9d6e9880	false	true	true		PASS
6538a7ec40bee0d3	soyod/Zhong_Huang_13.v1/gff/Zhong_Huang_13.v1.annotation.zip	Zhong_Huang_13.v1.annotation.gff	annotation	127934704	8544829	2533e0f7	false	true	true		PASS
91b8eb45c6991ef1	soyod/Zhong_Huang_13.v1/mrna/Zhong_Huang_13.v1.mRNA.zip	Zhong_Huang_13.v1.mRNA.fasta	fasta	112533350	27613479	cde6c70e	false	true	true		PASS
fe3d54da850051c3	soyod/Zhong_Huang_13.v2/cds/Zhong_Huang_13.v2.CDS.zip	Zhong_Huang_13.v2.CDS.fasta	fasta	129233134	19885227	99d13497	false	true	true		PASS
a9659c0685f811f6	soyod/Zhong_Huang_13.v2/genome/Zhong_Huang_13.v2.genome.zip	Zhong_Huang_13.v2.genome.fasta	fasta	1011958661	245425169	a5b2303f	false	true	true		PASS
984c59730168bdc5	soyod/Zhong_Huang_13.v2/gff/Zhong_Huang_13.v2.annotation.zip	Zhong_Huang_13.v2.annotation.gff	annotation	153596888	11836466	53701b21	false	true	true		PASS
7c368d54bacb1957	soyod/Zhong_Huang_13.v2/mrna/Zhong_Huang_13.v2.mRNA.zip	Zhong_Huang_13.v2.mRNA.fasta	fasta	205876399	34564293	68e8ab2d	false	true	true		PASS
e7f0e42515e6d504	soyod/Zhong_Huang_13.v2/ncrna/Zhong_Huang_13.v2.ncRNA.gff3.zip	Zhong_Huang_13.v2.ncRNA.gff3	annotation	871146	84921	82f1ddd0	false	true	true		PASS
29fbc37501aa4df8	soyod/Zhong_Huang_13.v2/protein/Zhong_Huang_13.v2.protein.zip	Zhong_Huang_13.v2.protein.fasta	fasta	44387963	12091096	fb47b254	false	true	true		PASS
2633dda6e1864365	soyod/Zhong_Huang_13_T2T/cds/ZH13_T2T.cds.zip	ZH13_T2T.CDS.fasta	fasta	117836526	23949977	cbbbe25d	false	true	true		PASS
8ae633b96b43b8be	soyod/Zhong_Huang_13_T2T/genome/ZH13_T2T.genome.zip	ZH13_T2T.genome.fasta	fasta	1017311706	255959748	be8e270e	false	true	true		PASS
9254c23b049f6982	soyod/Zhong_Huang_13_T2T/gff/ZH13_T2T.annotation.zip	ZH13_T2T.annotation.gff	annotation	511991251	47519226	29758621	false	true	true		PASS
de91cf8acac7cb34	soyod/Zhong_Huang_13_T2T/mrna/ZH13_T2T.mRNA.zip	ZH13_T2T.RNA.fasta	fasta	182022940	33669345	a44fcc70	false	true	true		PASS
c6fb26afedeef9b4	soyod/Zhong_Huang_13_T2T/ncrna/ZH13_T2T.zip	ZH13_T2T.feature	other	29516943	3687070	b8ccd339	false	true	true		PASS
2f319171229ac3fa	soyod/Zhong_Huang_13_T2T/protein/ZH13_T2T.protein.zip	ZH13_T2T.Protein.faa	protein_fasta	56322027	16899552	ebf0967a	false	true	true		PASS
25287c01e8cdc772	soyod/Zhutwinning2/cds/Zhutwinning2.CDS.zip	Zhutwinning2.CDS.fasta	fasta	92986439	18303414	0e503dce	false	true	true		PASS
baba6433a1f20ab5	soyod/Zhutwinning2/genome/Zhutwinning2.genome.zip	Zhutwinning2.genome.fasta	fasta	999202653	241766077	894931c9	false	true	true		PASS
30819cddf2c8cc07	soyod/Zhutwinning2/gff/Zhutwinning2.annotation.zip	Zhutwinning2.annotation.gff	annotation	110006654	9659137	9e828e3d	false	true	true		PASS
d31e08643c6422a1	soyod/Zhutwinning2/mrna/Zhutwinning2.mRNA.zip	Zhutwinning2.mRNA.fasta	fasta	133905349	26688952	d3602297	false	true	true		PASS
4d7aefe157f8c38b	soyod/Zhutwinning2/ncrna/Zhutwinning2.ncRNA.gff3.zip	Zhutwinning2.ncRNA.gff3	annotation	881373	85634	af5fe3b2	false	true	true		PASS
1955b7c8e0c2793d	soyod/Zhutwinning2/protein/Zhutwinning2.protein.zip	Zhutwinning2.protein.fasta	fasta	32010599	11284508	b1b11650	false	true	true		PASS
3d5388b7ca8d846e	soyod/Zi_Hua_4/cds/Zi_Hua_4.CDS.zip	Zi_Hua_4.CDS.fasta	fasta	98184797	18687989	55943d63	false	true	true		PASS
5be2b1e193d38aaa	soyod/Zi_Hua_4/genome/Zi_Hua_4.genome.zip	Zi_Hua_4.genome.fasta	fasta	1011672179	242863046	aff55f3b	false	true	true		PASS
3be8dca83da645ea	soyod/Zi_Hua_4/gff/Zi_Hua_4.annotation.zip	Zi_Hua_4.annotation.gff	annotation	114339110	9965130	153180f2	false	true	true		PASS
a56b859414d54766	soyod/Zi_Hua_4/mrna/Zi_Hua_4.mRNA.zip	Zi_Hua_4.mRNA.fasta	fasta	142692281	27746299	d64ae052	false	true	true		PASS
749300831812e1e6	soyod/Zi_Hua_4/ncrna/Zi_Hua_4.ncRNA.gff3.zip	Zi_Hua_4.ncRNA.gff3	annotation	876054	85452	97d79c48	false	true	true		PASS
851ea60570cdee81	soyod/Zi_Hua_4/protein/Zi_Hua_4.protein.zip	Zi_Hua_4.protein.fasta	fasta	33777559	11546677	03b84a4d	false	true	true		PASS
