candidate_id	orientation_signature	orientation_group_id	orientation_group_size	orientation_representative
cf71609ba72fe855	b73d10565fe352b42336077fa1b1143d79b4466f4635752a5ec4b174921bd44f	orientation-b73d10565fe352b4	1	True
d026195011912245	d85ce8ad82b98645036b8487e106e9c7f469e8fe99342ee5152fdf3b9b5b8093	orientation-d85ce8ad82b98645	1	True
d02cc56c7d1f261d	df68dacaf40e0e6572f90c4f30d6699ab39df731c0202ebbc2ff6019aa5b1bd7	orientation-df68dacaf40e0e65	1	True
d0ab1863147c6dab	4ffadfe7386144ca15d8bcebe93bef706a24e2e2c4b12cf51bc898dd7e47c1cc	orientation-4ffadfe7386144ca	1	True
d1bf7a66aa4172de	7e4c98f5add8bde5ec2ee525b094d198e1b11f216abf52c7d69235f3bd1316ad	orientation-7e4c98f5add8bde5	1	True
d1dc3503d3fab1b3	370479e8a5c6012d2cce5b5361835571a73f3c5c9078ec54419611d38449a917	orientation-370479e8a5c6012d	2	False
d1fa5f37c3042098	b7dc23a534c98189520117e6b8eba603caee4a1615ecdee32742eff54e3f9cf2	orientation-b7dc23a534c98189	1	True
d30bbec0cd94b1e2	562b8bcd384f268d3cb79f242b8fb6bc0ecf3f93d26d4dccd7666cf4e3b4608a	orientation-562b8bcd384f268d	1	True
d330c11feebb1356	3d69dbbd60fe7125bf6a1110e3ecc04b4b5ca33e466dbd52bbb8d444bb8b5e18	orientation-3d69dbbd60fe7125	1	True
d36e222da4e0cfc3	92f4a4678a8d9438ecd6c963ff864fe485d71a0bf2ac88fba96f90edbf039297	orientation-92f4a4678a8d9438	1	True
d38b8dad61c5f8d1	a2317563e37a2942af12fc479aa7ec83ddfdcf73458aa230c7f750a3d7ecbcb0	orientation-a2317563e37a2942	1	True
d4ed1350b181bf96	72327f390163a263d48b4b66c325008161fc1eeed11936bdf171141c46d8514f	orientation-72327f390163a263	1	True
d53e1dd9b29fa1e3	655388fecacbbbb1a7f80ea6216bbe4454c98ea4b0c060b1ea83b33473bf2401	orientation-655388fecacbbbb1	1	True
d598cdc2f326f23d	2e458504dceb68fe069dd497969c6e3530c005de0a0cf07855446f4b21970f4e	orientation-2e458504dceb68fe	1	True
d6202cd93dd9ee45	54fd7c6d98f0d8d218d910b7995cd83675076c39fe4286b2f5b3800956c088d9	orientation-54fd7c6d98f0d8d2	1	True
d743659d2310fe55	293b3d4581de925304611ca65d3a780416c3ddf7d9b085dc1973fb4eb29fd5d1	orientation-293b3d4581de9253	1	True
d79e417d0093b9ad	9b472f9b04ca64c5bdd9ffc09c3bdf041418a03eabf3e5d211dcdda4f720dc1e	orientation-9b472f9b04ca64c5	1	True
d7abe2eb0f698c46	e05c1bf299ca196e62a0bf02c865b5107c5cd80d91746723f3d072da03f3adb4	orientation-e05c1bf299ca196e	1	True
d7babc62cb6e2a34	91b437aa27370d3ac56b6adff52398ed3a0e89019f56a467ad8fe28025d33625	orientation-91b437aa27370d3a	1	True
d7eddf647e7d36bd	dc4d5f53296169fe68b498cbb871096effdc2baaa5b5f047c7b4943bb38c570b	orientation-dc4d5f53296169fe	1	True
d8c014e0e6339da3	c59b44a669016072b28886c0595938fa81f3bd286d1f431398bda8a931fa2f2c	orientation-c59b44a669016072	1	True
d8e304252bf5b6c7	84277d45e92d8f6bbdc00b2e986d8ddf1b3e958abbea1330db5829cf128d44c2	orientation-84277d45e92d8f6b	2	False
d9e3d4cd719a05e5	078c6eb811c166fcef2592ebb767c14ece62a1774f91cafb152d57f7838a2af5	orientation-078c6eb811c166fc	2	False
da2190d8185c2216	37f90e69a38e1b357902ee86b195e6fd0365f2ca532f3ff0752206a9f616c72a	orientation-37f90e69a38e1b35	1	True
da8367c084d67420	2c20c12204e2c796f00e62af5ea50ab261907769809d7ab1c2eb51ac3efed955	orientation-2c20c12204e2c796	1	True
dae7dc4ca1054964	33a461596621fb1600c978b152cb85190c028d6cbbe5ebde8f66490e3b8b6011	orientation-33a461596621fb16	1	True
dcc9a52283bb1114	19a038ebf3b9e218b6d841bb66d407fd95e4e1ad336d618741bbe0c6c17762c4	orientation-19a038ebf3b9e218	1	True
dcca1553a99a7642	4b2a03febd3bf7ffc97730e95b153ee727f240eb1b5536c5563a9adce147a44d	orientation-4b2a03febd3bf7ff	1	True
dce236484b0e2d4b	a7ea479fbc3075b1e8e59f158d5de8f03928b597bb421ae6eeee0fe0d09d7f41	orientation-a7ea479fbc3075b1	1	True
dd312fa88f27de8e	423809dce24e8ae1e062df815125238795cc11f7b98da74e71efbfd7b63327f3	orientation-423809dce24e8ae1	2	False
de8d18d2d19698fa	b040f33744a765e43638b7a20ef9ab492253a06f6de69a515ef42d92e887f485	orientation-b040f33744a765e4	1	True
dea07cd7cbf98e50	4f3611cb861e39d664c038a6203a65094f9a4a75425cac21c6e83345301832e7	orientation-4f3611cb861e39d6	1	True
dfddefcf1f62935a	84511df92a7adc8fdd9826bbc72dcdf11f52a26f48a6721b391c982d45a3d39a	orientation-84511df92a7adc8f	1	True
e01cf8e177413488	c6edff02931ecb89ec5f9f6e19aac96c0e828264650b4539b421bc6dc6184429	orientation-c6edff02931ecb89	1	True
e0531d7ddcf2cb97	027814b4378c2b3ed9ac5abee667b3f0d8a78ef571d9e898d1c34f2998848d61	orientation-027814b4378c2b3e	1	True
e1f5fa5bad42c187	3486735c7da128514dd8f2eacfd9d4b7de7dab4c3199f31d41a8a33fac72125e	orientation-3486735c7da12851	1	True
e23835fd95bcafd4	56147f15526eb28d27bb651ffd8b656d2414a1eb6ce0bcc5e56e1aef65142867	orientation-56147f15526eb28d	1	True
e28edcc0918cbe54	07286b3852b403084dbb1b1c231b35644a229c393f649541dd838efe3317698e	orientation-07286b3852b40308	1	True
e333355f10035736	be3fd0fd5bf83231f203674ad61dc745fec5a8354613874042d9b32904648466	orientation-be3fd0fd5bf83231	1	True
e486629c3f951323	99bcf119cddab600d8ad05ec2bc4ba4b1e865aece397356aa914add9a92e3597	orientation-99bcf119cddab600	1	True
e4bb1b30d8a8bf63	15c4f542898e1637c6b746abcde291cff5f1d604ad7b4d49522a71c772ec89b8	orientation-15c4f542898e1637	1	True
e5375bfc431af7c0	1d8857aad0124895cbc0a5f8bf72693a1c756155b8623a22c2b990d783712c7d	orientation-1d8857aad0124895	2	True
e5acbb4602276cd4	c7d2ea3f4b47dfc3b185c7e4e94240bb66e18d72dad5e9ae79800d0908bc9f2a	orientation-c7d2ea3f4b47dfc3	1	True
e5f3e53684beec9c	b1d7f9464b7417ca1a674c1804b51ab8315fa7dd4b29ee42785c1b14f842801e	orientation-b1d7f9464b7417ca	1	True
e6b529f0498c7597	59b17094f8861fc279eb67ba7f2099e68ac216278045b6a904e3acb6facb797a	orientation-59b17094f8861fc2	1	True
e75b0684f432e271	ca28e40940e770b919dc0236e45aac92f1a6e1eefd2c64f4847d50c74ada5c02	orientation-ca28e40940e770b9	1	True
e7e022605327ebb2	e766e2f3993c69ce202d3d2f1f34c6cd0816b8aff91afa7f3880e6f86ac354bd	orientation-e766e2f3993c69ce	1	True
e84159f767c14986	e16b8a64f661baf5cef4ecebf860c823b0416018078839284cf6a25b9b231398	orientation-e16b8a64f661baf5	1	True
e86b4a25110d1324	eeb4b8f94a6e5f884c565fdf61d56f134c69e15372b591017e7359bd22b31eb0	orientation-eeb4b8f94a6e5f88	1	True
e89fcf9205d39517	040679d568ec5d29d1ef8344f9386582bc8a409eb353b90f871b8718479316eb	orientation-040679d568ec5d29	1	True
e8cbc86c9a41df2f	5092c9d2159fbbf26e428d86af09c72d053d1e2559262b9843d2bfbd9e3ad9b8	orientation-5092c9d2159fbbf2	2	True
e9882add53dcf4dc	6485898ae70d70a1e21916baf115c223fc55201336d46adb8102c9d9953a23fb	orientation-6485898ae70d70a1	1	True
ea29e5335685053a	83caa1a6a0ce5fd7ca0a79acf4647fbaa72093ce8cbae40fe85e82b2dc927c87	orientation-83caa1a6a0ce5fd7	1	True
ea6c85edd6dd0d10	7fa180f6f1933c54de3024ff47f4625f7268d4020d2bb35317464e2c344fe82d	orientation-7fa180f6f1933c54	1	True
eac340c47f32c565	b89c8b01242383f053d8a34ce828199a6cd5a9d60db2271a120348a998e665b1	orientation-b89c8b01242383f0	1	True
ebd651d5e5510974	b2143571cf0e468261e953cab0f18596048cb023da2aa4de78427587d3fbec5e	orientation-b2143571cf0e4682	1	True
ec97ddce5629120f	23cc3e1a095e92ea90dac2a2621de9b8f22e360d5fc08891187e54e277824d9f	orientation-23cc3e1a095e92ea	1	True
ecad0d0db0d4d022	7419d2d6b1c102cb7212deb03c22f029980046a55c1338b08d77f8f7e54e0665	orientation-7419d2d6b1c102cb	1	True
ede0cd45ef0ca82d	84917a1ee8432be094f57d210db90a02c9a3ec7ac75f2f97e15523caf1ea1d8a	orientation-84917a1ee8432be0	1	True
edee1a5e609f34f1	d04661d2d87f9106a2dc5db5a199b0ede15103678e1e1cd39a6099e1b6246728	orientation-d04661d2d87f9106	1	True
eef4d4064b335292	a2366006c52ceaba784e42f7a28d441c43f4df83cdd9dee7a2b0794ff895004b	orientation-a2366006c52ceaba	1	True
ef224fdfcd7f1ba8	387ade288581759cbe48c1c3ad51b4fdc2434d0c8997bf2a81cd6abc5697fd80	orientation-387ade288581759c	1	True
ef6a350cb9cc2a35	d1268d88e53391b5bb87c8d00958cb8398ecd00915cab8d45934bf2dfbab8155	orientation-d1268d88e53391b5	2	True
ef6d1c102d488910	b9a3f65788baef049cd32ef90e0afb1976651f079ea6b92a07956c041ad27eb4	orientation-b9a3f65788baef04	1	True
eff2b84e522d85d4	150ae99e05338e61860d791db50431b0c4c69bf027ba9aeeef59f6c217e638ff	orientation-150ae99e05338e61	1	True
f0c99f273af89fc5	943588cc176b32cc22233be611e1e0320ffb509795a0869199bc49fd1be0b3d8	orientation-943588cc176b32cc	1	True
f0ec01b9e4056bfc	d2af460698189bfeaebf8039c974bfdddafe731a57433da8a476a3446670f015	orientation-d2af460698189bfe	2	False
f1607dc2d3ab2472	87dce1522c5288c1e45b85a53eba44bd2cce4a1c31026908268e93e6287a1ad2	orientation-87dce1522c5288c1	1	True
f23ce0d142345d64	42c1123a4f8223a44d73ef1b2dfacef4799a46fe744a2ea36d8c6693335830f4	orientation-42c1123a4f8223a4	1	True
f2b30eba8d4b5ff4	ac58059ad2db58e7422e1b6a5d97a0aeb4873df0964853406241632d8d9d49aa	orientation-ac58059ad2db58e7	1	True
f42e3d2aed0b16c1	f67769e866c151be36446e45c54ca6d9bea3e4f8cd16f74905012eaf4bd27da5	orientation-f67769e866c151be	1	True
f446ab821c1d0961	13fe7b0e32219ab740d744c6e90e6e99dcdbae5c95643c4b4dcc910ece42b7ab	orientation-13fe7b0e32219ab7	1	True
f5bbd1fd0c7f3dff	4353742edd331a2622a77b322f6c03258ff79d1b6bb35dd21254595f0f575081	orientation-4353742edd331a26	1	True
f5fa5685028874f4	ca4e32bd7e774aa678fd56ba82c4ab04c8f574b9aa89a80a81de8c3475fc80dd	orientation-ca4e32bd7e774aa6	1	True
f60eb5d05d91c3ee	aa9f2a85ed4774c1bfa99fbf6f7449f4056759d1327599b1a9adaa123756dfe2	orientation-aa9f2a85ed4774c1	1	True
f6398ce580d52503	293b712000f57f81615b44f8c96fadb664c1eb1ac917035159dc556ef372198a	orientation-293b712000f57f81	2	False
f6445309600bd916	d5dbdcafee8503a5e3d0f87a0abeb359691af781336e98315fb1a4843ba0f86c	orientation-d5dbdcafee8503a5	1	True
f6619200be12e3ef	51999e90a7213fff5645793455a99d78c5ade38e3f54967e14f25b9004033e11	orientation-51999e90a7213fff	1	True
f7635d028e5244fb	36e3e05f7550f65a005645a5017a9c80cca261d73de28067671c55bbf88664b7	orientation-36e3e05f7550f65a	1	True
f99135647dc343a3	0ad13ee0b2e50e8f9303dbd17144fc81f9e4cb0f8257fd3c032f942ca8f503f8	orientation-0ad13ee0b2e50e8f	1	True
fa4efd2444234ec4	a24c54dbe69095cf6eb74111d2483532562a4e2aec5f26f45d81ad4bafcf4ae9	orientation-a24c54dbe69095cf	1	True
fafd79f33d7e0f52	d1268d88e53391b5bb87c8d00958cb8398ecd00915cab8d45934bf2dfbab8155	orientation-d1268d88e53391b5	2	False
fb6fcd548cfaf03e	a88f9a758cc4f6baf27def52080ec85cca978f29b873a218de430acd7eee5567	orientation-a88f9a758cc4f6ba	1	True
fb8e59bb6e5b7f1c	c72ccc0da6fabdd755b487fca3dbaa0d5efec8bee07f0e26bb791ad95c657ffd	orientation-c72ccc0da6fabdd7	1	True
fc8d57c1319bc410	1d8857aad0124895cbc0a5f8bf72693a1c756155b8623a22c2b990d783712c7d	orientation-1d8857aad0124895	2	False
fca2e8d89b64453f	5092c9d2159fbbf26e428d86af09c72d053d1e2559262b9843d2bfbd9e3ad9b8	orientation-5092c9d2159fbbf2	2	False
fcd4da4efbea7d24	fbc2a048b6cc5b43e2ca3d7e642e9093efc6ae24cff104e8d2928ac1da14cfce	orientation-fbc2a048b6cc5b43	1	True
fd31734f0f163667	24b1064313c028ffe84a0789a9ba09d3cd48692ded342fb44b75e360d7019556	orientation-24b1064313c028ff	1	True
fe521354df71c678	8505a690c1eb11632455798e77dce5da995d3d6b9493efc832b65bc8961272b3	orientation-8505a690c1eb1163	1	True
ff14efc287b18b61	cdcc7d2e0513d3d38c4652458950a60e62d24b78a9ca0c0e89f715a5907a9ca7	orientation-cdcc7d2e0513d3d3	1	True
ff55280a152972fc	0855e161d4fd17a670e39d5709f6e52b306bb6bbb6acf59d4d03c4fc8e0d0fbc	orientation-0855e161d4fd17a6	1	True
