relative_path	kind	file_type	size_bytes	mtime_ns	link_target	mode_octal
legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.ann1.0GKC/cds/vigun.CB5-2.gnm1.ann1.0GKC.cds_primary.fna.gz	file	fasta	11886305	1780819156000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.ann1.0GKC/gene_family/vigun.CB5-2.gnm1.ann1.0GKC.legfed_v1_0.M65K.gfa.tsv.gz	file	other	616900	1780819159000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.ann1.0GKC/gene_family/vigun.CB5-2.gnm1.ann1.0GKC.legume.fam3.VLMQ.gfa.tsv.gz	file	other	741755	1780819160000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.ann1.0GKC/gff3/vigun.CB5-2.gnm1.ann1.0GKC.gene_models_main.gff3.gz	file	annotation	7643350	1780819160000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.ann1.0GKC/mrna/vigun.CB5-2.gnm1.ann1.0GKC.mrna.fna.gz	file	fasta	19351182	1780819171000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.ann1.0GKC/mrna/vigun.CB5-2.gnm1.ann1.0GKC.mrna_primary.fna.gz	file	fasta	16153728	1780819170000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.ann1.0GKC/protein/vigun.CB5-2.gnm1.ann1.0GKC.protein.faa.gz	file	other	8835404	1780819169000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/CB5-2.gnm1.ann1.0GKC/protein/vigun.CB5-2.gnm1.ann1.0GKC.protein_primary.faa.gz	file	other	8015237	1780819173000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_hardmasked.fna.gz	file	fasta	83566574	1780819338000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_main.fna.gz	file	fasta	142944244	1780819416000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.QnBW/genome/vigun.IT97K-499-35.gnm1.QnBW.genome_softmasked.fna.gz	file	fasta	105121082	1780819387000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/bed/vigun.IT97K-499-35.gnm1.ann1.zb5D.gene_models_main.bed.gz	file	interval	462665	1780819175000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/cds/vigun.IT97K-499-35.gnm1.ann1.zb5D.cds.fna.gz	file	fasta	12801898	1780819177000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/cds/vigun.IT97K-499-35.gnm1.ann1.zb5D.cds_primary.fna.gz	file	fasta	12491306	1780819178000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/gene_family/vigun.IT97K-499-35.gnm1.ann1.zb5D.legfed_v1_0.M65K.gfa.tsv.gz	file	other	562821	1780819180000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/gene_family/vigun.IT97K-499-35.gnm1.ann1.zb5D.legume.fam3.VLMQ.gfa.tsv.gz	file	other	768404	1780819181000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/gff3/vigun.IT97K-499-35.gnm1.ann1.zb5D.gene_models_main.gff3.gz	file	annotation	12450244	1780819183000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/mrna/vigun.IT97K-499-35.gnm1.ann1.zb5D.mrna.fna.gz	file	fasta	20480550	1780819191000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/mrna/vigun.IT97K-499-35.gnm1.ann1.zb5D.mrna_primary.fna.gz	file	fasta	17874159	1780819200000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/protein/vigun.IT97K-499-35.gnm1.ann1.zb5D.protein.faa.gz	file	other	7864683	1780819190000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/protein/vigun.IT97K-499-35.gnm1.ann1.zb5D.protein_primary.faa.gz	file	other	8252672	1780819193000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann1.zb5D/repeat/vigun.IT97K-499-35.gnm1.ann1.zb5D.repeatmasking.gff3.gz	file	annotation	14510152	1780819195000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/bed/vigun.IT97K-499-35.gnm1.ann2.FD7K.gene_models_main.bed.gz	file	interval	550382	1780819199000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/cds/vigun.IT97K-499-35.gnm1.ann2.FD7K.cds.fna.gz	file	fasta	14286961	1780819197000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/cds/vigun.IT97K-499-35.gnm1.ann2.FD7K.cds_primary.fna.gz	file	fasta	13254629	1780819202000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/gene_family/vigun.IT97K-499-35.gnm1.ann2.FD7K.legfed_v1_0.M65K.gfa.tsv.gz	file	other	686854	1780819204000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/gene_family/vigun.IT97K-499-35.gnm1.ann2.FD7K.legume.fam3.VLMQ.gfa.tsv.gz	file	other	827854	1780819204000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/gff3/vigun.IT97K-499-35.gnm1.ann2.FD7K.gene_models_main.gff3.gz	file	annotation	10239895	1780819205000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/mrna/vigun.IT97K-499-35.gnm1.ann2.FD7K.mrna.fna.gz	file	fasta	23787567	1780819224000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/mrna/vigun.IT97K-499-35.gnm1.ann2.FD7K.mrna_primary.fna.gz	file	fasta	18852817	1780819216000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/protein/vigun.IT97K-499-35.gnm1.ann2.FD7K.protein.faa.gz	file	other	8674680	1780819214000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/IT97K-499-35.gnm1.ann2.FD7K/protein/vigun.IT97K-499-35.gnm1.ann2.FD7K.protein_primary.faa.gz	file	other	8895574	1780819218000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.YNCM/genome/vigun.Sanzi.gnm1.YNCM.genome_main.fna.gz	file	fasta	118718406	1780819433000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/bed/vigun.Sanzi.gnm1.ann1.HFH8.gene_models_main.bed.gz	file	interval	459369	1780819227000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/cds/vigun.Sanzi.gnm1.ann1.HFH8.cds.fna.gz	file	fasta	12700453	1780819224000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/cds/vigun.Sanzi.gnm1.ann1.HFH8.cds_primary.fna.gz	file	fasta	11933548	1780819224000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/gene_family/vigun.Sanzi.gnm1.ann1.HFH8.legfed_v1_0.M65K.gfa.tsv.gz	file	other	620405	1780819227000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/gene_family/vigun.Sanzi.gnm1.ann1.HFH8.legume.fam3.VLMQ.gfa.tsv.gz	file	other	745587	1780819229000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/gff3/vigun.Sanzi.gnm1.ann1.HFH8.gene_models_main.gff3.gz	file	annotation	8625102	1780819228000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/mrna/vigun.Sanzi.gnm1.ann1.HFH8.mrna.fna.gz	file	fasta	19738568	1780819233000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/mrna/vigun.Sanzi.gnm1.ann1.HFH8.mrna_primary.fna.gz	file	fasta	16401489	1780819234000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/protein/vigun.Sanzi.gnm1.ann1.HFH8.protein.faa.gz	file	other	7766791	1780819233000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Sanzi.gnm1.ann1.HFH8/protein/vigun.Sanzi.gnm1.ann1.HFH8.protein_primary.faa.gz	file	other	8043658	1780819237000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.5QLL/genome/vigun.Suvita2.gnm1.5QLL.genome_main.fna.gz	file	fasta	111129653	1780819477000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/bed/vigun.Suvita2.gnm1.ann1.1PF6.gene_models_main.bed.gz	file	interval	475395	1780819239000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/cds/vigun.Suvita2.gnm1.ann1.1PF6.cds.fna.gz	file	fasta	12800813	1780819238000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/cds/vigun.Suvita2.gnm1.ann1.1PF6.cds_primary.fna.gz	file	fasta	11993397	1780819239000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/gene_family/vigun.Suvita2.gnm1.ann1.1PF6.legfed_v1_0.M65K.gfa.tsv.gz	file	other	621888	1780819242000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/gene_family/vigun.Suvita2.gnm1.ann1.1PF6.legume.fam3.VLMQ.gfa.tsv.gz	file	other	746694	1780819243000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/gff3/vigun.Suvita2.gnm1.ann1.1PF6.gene_models_main.gff3.gz	file	annotation	8767468	1780819243000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/mrna/vigun.Suvita2.gnm1.ann1.1PF6.mrna.fna.gz	file	fasta	20058761	1780819253000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/mrna/vigun.Suvita2.gnm1.ann1.1PF6.mrna_primary.fna.gz	file	fasta	16602803	1780819252000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/protein/vigun.Suvita2.gnm1.ann1.1PF6.protein.faa.gz	file	other	7808381	1780819250000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Suvita2.gnm1.ann1.1PF6/protein/vigun.Suvita2.gnm1.ann1.1PF6.protein_primary.faa.gz	file	other	8090265	1780819255000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.TX9W/genome/vigun.TZ30.gnm1.TX9W.genome_main.fna.gz	file	fasta	111672094	1780819497000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/bed/vigun.TZ30.gnm1.ann2.59NL.gene_models_main.bed.gz	file	interval	446976	1780819256000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/cds/vigun.TZ30.gnm1.ann2.59NL.cds.fna.gz	file	fasta	12399994	1780819257000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/cds/vigun.TZ30.gnm1.ann2.59NL.cds_primary.fna.gz	file	fasta	11787883	1780819258000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/gene_family/vigun.TZ30.gnm1.ann2.59NL.legfed_v1_0.M65K.gfa.tsv.gz	file	other	607527	1780819258000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/gene_family/vigun.TZ30.gnm1.ann2.59NL.legume.fam3.VLMQ.gfa.tsv.gz	file	other	730506	1780819261000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/gff3/vigun.TZ30.gnm1.ann2.59NL.gene_models_main.gff3.gz	file	annotation	8528049	1780819261000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/mrna/vigun.TZ30.gnm1.ann2.59NL.mrna.fna.gz	file	fasta	19220461	1780819270000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/mrna/vigun.TZ30.gnm1.ann2.59NL.mrna_primary.fna.gz	file	fasta	16063455	1780819270000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/protein/vigun.TZ30.gnm1.ann2.59NL.protein.faa.gz	file	other	7603902	1780819269000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/TZ30.gnm1.ann2.59NL/protein/vigun.TZ30.gnm1.ann2.59NL.protein_primary.faa.gz	file	other	7944476	1780819269000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.M7KZ/genome/vigun.UCR779.gnm1.M7KZ.genome_main.fna.gz	file	fasta	112943713	1780819472000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/bed/vigun.UCR779.gnm1.ann1.VF6G.gene_models_main.bed.gz	file	interval	468121	1780819272000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/cds/vigun.UCR779.gnm1.ann1.VF6G.cds.fna.gz	file	fasta	12658464	1780819272000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/cds/vigun.UCR779.gnm1.ann1.VF6G.cds_primary.fna.gz	file	fasta	11995041	1780819273000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/gene_family/vigun.UCR779.gnm1.ann1.VF6G.legfed_v1_0.M65K.gfa.tsv.gz	file	other	620974	1780819274000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/gene_family/vigun.UCR779.gnm1.ann1.VF6G.legume.fam3.VLMQ.gfa.tsv.gz	file	other	747490	1780819274000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/gff3/vigun.UCR779.gnm1.ann1.VF6G.gene_models_main.gff3.gz	file	annotation	8518378	1780819273000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/mrna/vigun.UCR779.gnm1.ann1.VF6G.mrna.fna.gz	file	fasta	19556785	1780819281000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/mrna/vigun.UCR779.gnm1.ann1.VF6G.mrna_primary.fna.gz	file	fasta	16424251	1780819281000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/protein/vigun.UCR779.gnm1.ann1.VF6G.protein.faa.gz	file	other	7756846	1780819279000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.ann1.VF6G/protein/vigun.UCR779.gnm1.ann1.VF6G.protein_primary.faa.gz	file	other	8090783	1780819280000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.WDBP/genome/vigun.Xiabao_II.gnm1.WDBP.genome_main.fna.gz	file	fasta	133820557	1780819518000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.ann1.4JFL/bed/vigun.Xiabao_II.gnm1.ann1.4JFL.gene_models_main.bed.gz	file	interval	568052	1780819282000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.ann1.4JFL/cds/vigun.Xiabao_II.gnm1.ann1.4JFL.cds.fna.gz	file	fasta	13425137	1780819283000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.ann1.4JFL/gene_family/vigun.Xiabao_II.gnm1.ann1.4JFL.legfed_v1_0.M65K.gfa.tsv.gz	file	other	581931	1780819284000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.ann1.4JFL/gene_family/vigun.Xiabao_II.gnm1.ann1.4JFL.legume.fam3.VLMQ.gfa.tsv.gz	file	other	789606	1780819285000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.ann1.4JFL/gff3/vigun.Xiabao_II.gnm1.ann1.4JFL.gene_models_main.gff3.gz	file	annotation	7258408	1780819285000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.ann1.4JFL/mrna/vigun.Xiabao_II.gnm1.ann1.4JFL.mrna.fna.gz	file	fasta	12941804	1780819292000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/Xiabao_II.gnm1.ann1.4JFL/protein/vigun.Xiabao_II.gnm1.ann1.4JFL.protein.faa.gz	file	other	7589663	1780819289000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.997F/genome/vigun.ZN016.gnm1.997F.genome_main.fna.gz	file	fasta	111692692	1780819498000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/bed/vigun.ZN016.gnm1.ann2.C7YV.gene_models_main.bed.gz	file	interval	449169	1780819292000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/cds/vigun.ZN016.gnm1.ann2.C7YV.cds.fna.gz	file	fasta	13382848	1780819294000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/cds/vigun.ZN016.gnm1.ann2.C7YV.cds_primary.fna.gz	file	fasta	11789689	1780819294000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/gene_family/vigun.ZN016.gnm1.ann2.C7YV.legfed_v1_0.M65K.gfa.tsv.gz	file	other	614274	1780819295000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/gene_family/vigun.ZN016.gnm1.ann2.C7YV.legume.fam3.VLMQ.gfa.tsv.gz	file	other	734966	1780819296000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/gff3/vigun.ZN016.gnm1.ann2.C7YV.gene_models_main.gff3.gz	file	annotation	8591002	1780819297000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/mrna/vigun.ZN016.gnm1.ann2.C7YV.mrna.fna.gz	file	fasta	19233259	1780819311000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/mrna/vigun.ZN016.gnm1.ann2.C7YV.mrna_primary.fna.gz	file	fasta	16039011	1780819306000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/protein/vigun.ZN016.gnm1.ann2.C7YV.protein.faa.gz	file	other	7628306	1780819305000000000		-rw-rw-r--
legume_family/legumeinfo/Vigna/unguiculata/ZN016.gnm1.ann2.C7YV/protein/vigun.ZN016.gnm1.ann2.C7YV.protein_primary.faa.gz	file	other	7948765	1780819305000000000		-rw-rw-r--
legume_family/ncbi/Abrus_pulchellus_subsp._cantoniensis/ASM2363444v1/assembly_report/GCA_023634445.1_ASM2363444v1_assembly_report.txt	file	other	3632	1780826384000000000		-rw-rw-r--
legume_family/ncbi/Abrus_pulchellus_subsp._cantoniensis/ASM2363444v1/genome/GCA_023634445.1_ASM2363444v1_genomic.fna.gz	file	fasta	116542453	1780827421000000000		-rw-rw-r--
legume_family/ncbi/Abrus_pulchellus_subsp._cantoniensis/ASM2408682v1/assembly_report/GCA_024086825.1_ASM2408682v1_assembly_report.txt	file	other	3616	1780826387000000000		-rw-rw-r--
legume_family/ncbi/Abrus_pulchellus_subsp._cantoniensis/ASM2408682v1/genome/GCA_024086825.1_ASM2408682v1_genomic.fna.gz	file	fasta	116542430	1780827439000000000		-rw-rw-r--
legume_family/ncbi/Acacia_confusa/ASM3707449v1/assembly_report/GCA_037074495.1_ASM3707449v1_assembly_report.txt	file	other	15833	1780826392000000000		-rw-rw-r--
legume_family/ncbi/Acacia_confusa/ASM3707449v1/genome/GCA_037074495.1_ASM3707449v1_genomic.fna.gz	file	fasta	176303831	1780827476000000000		-rw-rw-r--
legume_family/ncbi/Acacia_melanoxylon/ASM4848765v1/assembly_report/GCA_048487655.1_ASM4848765v1_assembly_report.txt	file	other	2228	1780826398000000000		-rw-rw-r--
legume_family/ncbi/Acacia_melanoxylon/ASM4848765v1/genome/GCA_048487655.1_ASM4848765v1_genomic.fna.gz	file	fasta	223369149	1780827473000000000		-rw-rw-r--
legume_family/ncbi/Aeschynomene_evenia/IRD_Aeve_1.1/assembly_report/GCA_013621005.1_IRD_Aeve_1.1_assembly_report.txt	file	other	126267	1780826412000000000		-rw-rw-r--
legume_family/ncbi/Aeschynomene_evenia/IRD_Aeve_1.1/genome/GCA_013621005.1_IRD_Aeve_1.1_genomic.fna.gz	file	fasta	110594915	1780827433000000000		-rw-rw-r--
legume_family/ncbi/Albizia_julibrissin/ASM3707450v1/assembly_report/GCA_037074505.1_ASM3707450v1_assembly_report.txt	file	other	18894	1780826450000000000		-rw-rw-r--
legume_family/ncbi/Albizia_julibrissin/ASM3707450v1/genome/GCA_037074505.1_ASM3707450v1_genomic.fna.gz	file	fasta	217796113	1780827580000000000		-rw-rw-r--
legume_family/ncbi/Ammopiptanthus_mongolicus/ASM3757648v1/assembly_report/GCA_037576485.1_ASM3757648v1_assembly_report.txt	file	other	17617	1780826453000000000		-rw-rw-r--
legume_family/ncbi/Ammopiptanthus_mongolicus/ASM3757648v1/genome/GCA_037576485.1_ASM3757648v1_genomic.fna.gz	file	fasta	252532994	1780827606000000000		-rw-rw-r--
legume_family/ncbi/Ammopiptanthus_mongolicus/Am_WGS_v1.0/assembly_report/GCA_039655645.1_Am_WGS_v1.0_assembly_report.txt	file	other	43869	1780826455000000000		-rw-rw-r--
legume_family/ncbi/Ammopiptanthus_mongolicus/Am_WGS_v1.0/genome/GCA_039655645.1_Am_WGS_v1.0_genomic.fna.gz	file	fasta	254576251	1780827550000000000		-rw-rw-r--
legume_family/ncbi/Amphicarpaea_edgeworthii/ASM1484372v1/assembly_report/GCA_014843725.1_ASM1484372v1_assembly_report.txt	file	other	3412	1780826459000000000		-rw-rw-r--
legume_family/ncbi/Amphicarpaea_edgeworthii/ASM1484372v1/genome/GCA_014843725.1_ASM1484372v1_genomic.fna.gz	file	fasta	94066694	1780827509000000000		-rw-rw-r--
legume_family/ncbi/Anthyllis_vulneraria/drAntVuln1.hap1.1/assembly_report/GCA_965615755.1_drAntVuln1.hap1.1_assembly_report.txt	file	other	47710	1780826465000000000		-rw-rw-r--
legume_family/ncbi/Anthyllis_vulneraria/drAntVuln1.hap1.1/genome/GCA_965615755.1_drAntVuln1.hap1.1_genomic.fna.gz	file	fasta	94325908	1780827537000000000		-rw-rw-r--
legume_family/ncbi/Apios_americana/ASM5180232v1/assembly_report/GCA_051802325.1_ASM5180232v1_assembly_report.txt	file	other	2080	1780826475000000000		-rw-rw-r--
legume_family/ncbi/Apios_americana/ASM5180232v1/genome/GCA_051802325.1_ASM5180232v1_genomic.fna.gz	file	fasta	468605607	1780827767000000000		-rw-rw-r--
legume_family/ncbi/Apios_americana/ASM5180246v1/assembly_report/GCA_051802465.1_ASM5180246v1_assembly_report.txt	file	other	2117	1780826497000000000		-rw-rw-r--
legume_family/ncbi/Apios_americana/ASM5180246v1/genome/GCA_051802465.1_ASM5180246v1_genomic.fna.gz	file	fasta	471287536	1780827831000000000		-rw-rw-r--
legume_family/ncbi/Apios_priceana/ASM5180248v1/assembly_report/GCA_051802485.1_ASM5180248v1_assembly_report.txt	file	other	86197	1780826499000000000		-rw-rw-r--
legume_family/ncbi/Apios_priceana/ASM5180248v1/genome/GCA_051802485.1_ASM5180248v1_genomic.fna.gz	file	fasta	570188920	1780827877000000000		-rw-rw-r--
legume_family/ncbi/Apios_priceana/ASM5180255v1/assembly_report/GCA_051802555.1_ASM5180255v1_assembly_report.txt	file	other	40741	1780826501000000000		-rw-rw-r--
legume_family/ncbi/Apios_priceana/ASM5180255v1/genome/GCA_051802555.1_ASM5180255v1_genomic.fna.gz	file	fasta	565777448	1780827933000000000		-rw-rw-r--
legume_family/ncbi/Arachis_cardenasii/araca.K10017.gnm1.DQ4M/assembly_report/GCA_018493915.1_araca.K10017.gnm1.DQ4M_assembly_report.txt	file	other	80237	1780826505000000000		-rw-rw-r--
legume_family/ncbi/Arachis_cardenasii/araca.K10017.gnm1.DQ4M/genome/GCA_018493915.1_araca.K10017.gnm1.DQ4M_genomic.fna.gz	file	fasta	366636427	1780827855000000000		-rw-rw-r--
legume_family/ncbi/Arachis_duranensis/ASM5482455v1/assembly_report/GCA_054824555.1_ASM5482455v1_assembly_report.txt	file	other	2045	1780826511000000000		-rw-rw-r--
legume_family/ncbi/Arachis_duranensis/ASM5482455v1/genome/GCA_054824555.1_ASM5482455v1_genomic.fna.gz	file	fasta	339638203	1780827945000000000		-rw-rw-r--
legume_family/ncbi/Arachis_duranensis/Aradu.V14167_v2.0/assembly_report/GCA_026016865.1_Aradu.V14167_v2.0_assembly_report.txt	file	other	107570	1780826524000000000		-rw-rw-r--
legume_family/ncbi/Arachis_duranensis/Aradu.V14167_v2.0/genome/GCA_026016865.1_Aradu.V14167_v2.0_genomic.fna.gz	file	fasta	297187850	1780828009000000000		-rw-rw-r--
legume_family/ncbi/Arachis_duranensis/Aradu1.1/assembly_report/GCF_000817695.2_Aradu1.1_assembly_report.txt	file	other	139925	1780827902000000000		-rw-rw-r--
