candidate_id	relative_path	source	annotation_role	is_primary_gene_model	assembly_key	paired_assembly_ids	size_bytes	mtime_ns
7db051c08bf04d36	legume_family/legumeinfo/Apios/americana/LA2127.gnm1.ann1.QKWH/gff3/apiam.LA2127.gnm1.ann1.QKWH.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Apios|americana|LA2127.gnm1	654d02df741da640;b1c5e59567defcb2	10038535	1780811957000000000
b62fea840d2ce457	legume_family/legumeinfo/Apios/americana/LA2127.gnm1_hap2.ann1.NT2R/functional_iprscan/apiam.LA2127.gnm1_hap2.ann1.NT2R.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Apios|americana|LA2127.gnm1_hap2	ae77b50846a001ff;ff55280a152972fc	5662942	1780811963000000000
80027c03c29a3aa5	legume_family/legumeinfo/Apios/priceana/MO19963523.gnm1_hap2.ann1.PB8C/gff3/apipr.MO19963523.gnm1_hap2.ann1.PB8C.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Apios|priceana|MO19963523.gnm1_hap2	ac55cee296d4f6fb;e1f5fa5bad42c187	11439809	1780812025000000000
71f070811988ce62	legume_family/legumeinfo/Arachis/hypogaea/BaileyII.gnm1.ann1.PQM7/gff3/arahy.BaileyII.gnm1.ann1.PQM7.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|hypogaea|BaileyII.gnm1	b3fb81d3f6b365ee	22854171	1780812584000000000
da298549e63eb49b	legume_family/legumeinfo/Arachis/hypogaea/F07.gnm1.ann1.1DJN/gff3/arahy.F07.gnm1.ann1.1DJN.noncoding.gff3.gz	legume_family_legumeinfo	noncoding	false	legume_family_legumeinfo|Arachis|hypogaea|F07.gnm1	1e03257b23978be3	514	1780812599000000000
282c940829f4756f	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3.ann1.3N1M/repeat/cerca.ISC453364.gnm3.ann1.3N1M.repeatmasked_assembly.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3	13761c0ed653e2af;59c41dffc41a6f25;8141be66769a230c;f6398ce580d52503	6682347	1780814245000000000
18d564e537ba83fa	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3_hap2.ann1.G88H/functional_iprscan/cerca.ISC453364.gnm3_hap2.ann1.G88H.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3_hap2	797d4a616d2aa4cb;cd293da5f52f8dca;f2377d54902d393d	5736059	1780814256000000000
8b006a969b4bd980	legume_family/legumeinfo/Cercis/chinensis/GXIB.gnm1.ann1.L8L4/gff3/cerch.GXIB.gnm1.ann1.L8L4.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cercis|chinensis|GXIB.gnm1	8d0c2b4f173cd9e7	7268181	1780814351000000000
e0b91c2b04490519	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.ann1.G7XW/gff3/chafa.ISC494698.gnm1.ann1.G7XW.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1	109ae664faca4799;4e8b4aaab12f64b8;84f1e992467917d4	9844591	1780814362000000000
d0e2dc0dbbad07ea	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1_hap2.ann1.WXZF/gff3/chafa.ISC494698.gnm1_hap2.ann1.WXZF.gene_models_exons.gff3.gz	legume_family_legumeinfo	gene_model_exons	false	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1_hap2	0d369ef4d174838f;338b426684d64480;e26c7eb0cf847426	8329031	1780814383000000000
eb1225f02b268468	legume_family/legumeinfo/Chamaecrista/fasciculata/MN87.gnm1.ann1.LWFM/repeat/chafa.MN87.gnm1.ann1.LWFM.repeats.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Chamaecrista|fasciculata|MN87.gnm1	ea6c85edd6dd0d10	11400727	1780814400000000000
b51f1a69b170fe02	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.ann1.nRhs/gff3/cicar.CDCFrontier.gnm1.ann1.nRhs.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm1	2179c531b0a9a43e	5305444	1780814482000000000
11694594a6aa16be	legume_family/legumeinfo/Cicer/arietinum/ICC4958.gnm2.ann1.LCVX/gff3/cicar.ICC4958.gnm2.ann1.LCVX.gene_function.gff3.gz	legume_family_legumeinfo	other_annotation	false	legume_family_legumeinfo|Cicer|arietinum|ICC4958.gnm2	65686f241f0eecc0	7613366	1780814522000000000
a1fbdf16306fe668	legume_family/legumeinfo/Glycine/cyrtoloba/G1267.gnm1.ann1.HRFD/gff3/glycy.G1267.gnm1.ann1.HRFD.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Glycine|cyrtoloba|G1267.gnm1	8317f2f6bae2e9d2	13759222	1780814647000000000
b5bc62d17b556e4a	legume_family/legumeinfo/Glycine/falcata/G1718.gnm1.ann1.2KSV/functional_iprscan/glyfa.G1718.gnm1.ann1.2KSV.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Glycine|falcata|G1718.gnm1	5e1a6f42336f1a1f	9723316	1780814773000000000
36f55681b5273f92	legume_family/legumeinfo/Glycine/max/Enrei.gnm3.ann1.YRG3/functional_iprscan/glyma.Enrei.gnm3.ann1.YRG3.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Glycine|max|Enrei.gnm3	96468b4838f74d0d	11511499	1780814923000000000
977009eb38cc8561	legume_family/legumeinfo/Glycine/max/Harosoy.gnm3.ann1.R35Y/gff3/glyma.Harosoy.gnm3.ann1.R35Y.noncoding.gff3.gz	legume_family_legumeinfo	noncoding	false	legume_family_legumeinfo|Glycine|max|Harosoy.gnm3	3b922ebbef5d2263	83438	1780815572000000000
be51d146d726cfae	legume_family/legumeinfo/Glycine/max/Himeshirazu.gnm3.ann1.0KJD/gff3/glyma.Himeshirazu.gnm3.ann1.0KJD.scaffolds.gff3.gz	legume_family_legumeinfo	other_annotation	false	legume_family_legumeinfo|Glycine|max|Himeshirazu.gnm3	9fabec0202ef64df	18536	1780815619000000000
23b64f5e2fe7ada7	legume_family/legumeinfo/Glycine/max/Jack.gnm3.ann1.S50K/functional_iprscan/glyma.Jack.gnm3.ann1.S50K.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Glycine|max|Jack.gnm3	3ac8f18302bca5ce	10316843	1780815651000000000
29e1aabdf6ca7b2f	legume_family/legumeinfo/Glycine/max/Kosuzu.gnm3.ann1.4MVB/functional_iprscan/glyma.Kosuzu.gnm3.ann1.4MVB.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Glycine|max|Kosuzu.gnm3	6935c73bd3792804	10477068	1780815709000000000
d356766b2113dcc3	legume_family/legumeinfo/Glycine/max/Kosuzu.gnm3.ann1.4MVB/gff3/glyma.Kosuzu.gnm3.ann1.4MVB.scaffolds.gff3.gz	legume_family_legumeinfo	other_annotation	false	legume_family_legumeinfo|Glycine|max|Kosuzu.gnm3	6935c73bd3792804	75794	1780815713000000000
36e4da2ed6eb92d4	legume_family/legumeinfo/Glycine/max/Lee.gnm1.ann1.6NZV/gff3/glyma.Lee.gnm1.ann1.6NZV.gene_models_exons.gff3.gz	legume_family_legumeinfo	gene_model_exons	false	legume_family_legumeinfo|Glycine|max|Lee.gnm1	583ba5d1deb2b917;5fc43579ee118d1d	13407208	1780815723000000000
3059a529952e0b56	legume_family/legumeinfo/Glycine/max/Lee.gnm1.ann1.6NZV/repeat/glyma.Lee.gnm1.ann1.6NZV.repeatmasking.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Glycine|max|Lee.gnm1	583ba5d1deb2b917;5fc43579ee118d1d	20441595	1780815730000000000
a7b9c60a0a77f83f	legume_family/legumeinfo/Glycine/max/Miyagishirome.gnm3.ann1.P8QZ/gff3/glyma.Miyagishirome.gnm3.ann1.P8QZ.scaffolds.gff3.gz	legume_family_legumeinfo	other_annotation	false	legume_family_legumeinfo|Glycine|max|Miyagishirome.gnm3	24b40cf02b3d8889	26903	1780815747000000000
f770f8c99b9a28da	legume_family/legumeinfo/Glycine/max/Ooyachi2.gnm3.ann1.6929/gff3/glyma.Ooyachi2.gnm3.ann1.6929.scaffolds.gff3.gz	legume_family_legumeinfo	other_annotation	false	legume_family_legumeinfo|Glycine|max|Ooyachi2.gnm3	01bd34ba2a35deea	49285	1780815764000000000
b5e1544e23eefb63	legume_family/legumeinfo/Glycine/max/Wm82.gnm2.ann1.RVB6/repeat/glyma.Wm82.gnm2.ann1.RVB6.repeatmasked_assembly_v2.0.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Glycine|max|Wm82.gnm2	490839b691d398b1;d7eddf647e7d36bd	18035887	1780815873000000000
32bdea3e4548c043	legume_family/legumeinfo/Glycine/max/Wm82_NJAU.gnm1.ann1.KM71/gff3/glyma.Wm82_NJAU.gnm1.ann1.KM71.gene_models_exons.gff3.gz	legume_family_legumeinfo	gene_model_exons	false	legume_family_legumeinfo|Glycine|max|Wm82_NJAU.gnm1	6d38dcb5c92d95c2	16015223	1780815887000000000
14713945b45b3233	legume_family/legumeinfo/Glycine/soja/PI483463.gnm1.ann1.3Q3Q/gff3/glyso.PI483463.gnm1.ann1.3Q3Q.gene_models_exons.gff3.gz	legume_family_legumeinfo	gene_model_exons	false	legume_family_legumeinfo|Glycine|soja|PI483463.gnm1	63c8e6393a39d31e;80495811b06b4cad	10996611	1780816635000000000
b5c9f99d869e7da3	legume_family/legumeinfo/Glycine/soja/PI483463.gnm1.ann1.3Q3Q/repeat/glyso.PI483463.gnm1.ann1.3Q3Q.repeatmasking.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Glycine|soja|PI483463.gnm1	63c8e6393a39d31e;80495811b06b4cad	19645514	1780816643000000000
983b6d370fe13b5e	legume_family/legumeinfo/Glycine/soja/W05.gnm1.ann1.T47J/gff3/glyso.W05.gnm1.ann1.T47J.bad_gene_10G027808.gff3.gz	legume_family_legumeinfo	other_annotation	false	legume_family_legumeinfo|Glycine|soja|W05.gnm1	f5bbd1fd0c7f3dff	603	1780816648000000000
ba135b7983bfac1d	legume_family/legumeinfo/Glycine/soja/W05.gnm1.ann1.T47J/gff3/glyso.W05.gnm1.ann1.T47J.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Glycine|soja|W05.gnm1	f5bbd1fd0c7f3dff	13679302	1780816655000000000
bca0d1c8fca977ca	legume_family/legumeinfo/Glycine/syndetika/G1300.gnm1.ann1.RRK6/functional_iprscan/glysy.G1300.gnm1.ann1.RRK6.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Glycine|syndetika|G1300.gnm1	4c1c1d74d7e6a870	9446397	1780816700000000000
d9711b01af08b2f0	legume_family/legumeinfo/Lablab/purpureus/Highworth.gnm1.ann1.HJ3B/gff3/labpu.Highworth.gnm1.ann1.HJ3B.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Lablab|purpureus|Highworth.gnm1	dcc9a52283bb1114	7173467	1780816725000000000
fb10782c919c2f54	legume_family/legumeinfo/Lotus/japonicus/MG20.gnm3.ann1.WF9B/functional_iprscan/lotja.MG20.gnm3.ann1.WF9B.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Lotus|japonicus|MG20.gnm3	11b5b397b75578bb	5976667	1780816807000000000
811ac9605217ad66	legume_family/legumeinfo/Lotus/japonicus/MG20.gnm3.ann1.WF9B/gff3/lotja.MG20.gnm3.ann1.WF9B.low_quality_genes.gff3.gz	legume_family_legumeinfo	low_quality_gene_model	false	legume_family_legumeinfo|Lotus|japonicus|MG20.gnm3	11b5b397b75578bb	2598313	1780816809000000000
0aeb5be51a2a3037	legume_family/legumeinfo/Medicago/sativa/RegenSY27x.gnm1.ann1.BS5K/gff3/medsa.RegenSY27x.gnm1.ann1.BS5K.noncoding.gff3.gz	legume_family_legumeinfo	noncoding	false	legume_family_legumeinfo|Medicago|sativa|RegenSY27x.gnm1	2190c3d385555d34	37872	1780816955000000000
47e886dead4f09fe	legume_family/legumeinfo/Medicago/sativa/XinJiangDaYe.gnm1.ann1.RKB9/repeat/medsa.XinJiangDaYe.gnm1.ann1.RKB9.repeats.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Medicago|sativa|XinJiangDaYe.gnm1	a1783bbd0690e1b3	185018386	1780817189000000000
0b3c9029e99ba68f	legume_family/legumeinfo/Medicago/truncatula/A17.gnm5.ann1_6.L2RX/repeat/medtr.A17.gnm5.ann1_6.L2RX.repeats.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Medicago|truncatula|A17.gnm5	abec76950f46db19	15135905	1780817459000000000
3dd15372467f9b2a	legume_family/legumeinfo/Medicago/truncatula/HM004.gnm1.ann1.2XTB/functional_iprscan/medtr.HM004.gnm1.ann1.2XTB.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Medicago|truncatula|HM004.gnm1	b84460a5cde04c1a	8580606	1780817481000000000
62b123e5fafd9279	legume_family/legumeinfo/Medicago/truncatula/HM010.gnm1.ann1.WV9J/functional_iprscan/medtr.HM010.gnm1.ann1.WV9J.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Medicago|truncatula|HM010.gnm1	ede0cd45ef0ca82d	8734018	1780817496000000000
13d3cdd4bc941298	legume_family/legumeinfo/Medicago/truncatula/HM010.gnm1.ann1.WV9J/gff3/medtr.HM010.gnm1.ann1.WV9J.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Medicago|truncatula|HM010.gnm1	ede0cd45ef0ca82d	12230125	1780817494000000000
747adbf4566419a9	legume_family/legumeinfo/Medicago/truncatula/HM023.gnm1.ann1.WZN8/gff3/medtr.HM023.gnm1.ann1.WZN8.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Medicago|truncatula|HM023.gnm1	89115ea484912dab	12070140	1780817524000000000
1f3856666591cc7e	legume_family/legumeinfo/Medicago/truncatula/HM050.gnm1.ann1.GWRX/functional_iprscan/medtr.HM050.gnm1.ann1.GWRX.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Medicago|truncatula|HM050.gnm1	b498778d6a48d02e	8715276	1780817550000000000
d73038e3b167e1b1	legume_family/legumeinfo/Medicago/truncatula/HM078.gnm1.ann1.3RNP/functional_iprscan/medtr.HM078.gnm1.ann1.3RNP.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Medicago|truncatula|HM078.gnm1	723b79a6bb0fbe82	7373143	1780817593000000000
8cdaaad8275f44d9	legume_family/legumeinfo/Medicago/truncatula/HM185.gnm1.ann1.GB3D/gff3/medtr.HM185.gnm1.ann1.GB3D.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Medicago|truncatula|HM185.gnm1	260e15d3d4bcaddf	12307020	1780817644000000000
a5452656e2be4db3	legume_family/legumeinfo/Medicago/truncatula/R108.gnmHiC_1.ann1.Y8NH/functional_iprscan/medtr.R108.gnmHiC_1.ann1.Y8NH.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Medicago|truncatula|R108.gnmHiC_1	29502e1062edfe93	6720836	1780817662000000000
e96fd5e0d7d9a03f	legume_family/legumeinfo/Medicago/truncatula/R108_HM340.gnm1.XT6J/gff3/medtr.R108_HM340.gnm1.XT6J.gcv_genome.gff3.gz	legume_family_legumeinfo	gcv_genome	false	legume_family_legumeinfo|Medicago|truncatula|R108_HM340.gnm1	34a865520cde6c20	11406	1780817972000000000
